id,label,name,title,date
loc:the_federal_republic_of_yugoslavia,GPE,the Federal Republic of Yugoslavia,,
org:the_european_council_of_feira,ORG,the European Council of Feira,,
org:the_stabilisation_and_association_process,ORG,the Stabilisation and Association Process,,
person:doyle,PERSON,Doyle,,
date:26_29_june_2002,DATE,26-29 June 2002,,
person:r_a_judson,PERSON,R. A. Judson,,
org:federal_reserve_bulletin,ORG,Federal Reserve Bulletin,,
loc:n10,GPE,N.10,,
date:f_1995,DATE,F. (1995,,
date:2001a,DATE,2001a,,
org:nber_working_paper_no_8352,ORG,NBER Working Paper No 8352,,
org:black_money,ORG,Black Money,,
person:francesco_mazzaferro,PERSON,Francesco Mazzaferro,,
org:the_directorate_general_international,ORG,the Directorate General International,,
org:european_relations,ORG,European Relations,,
org:the_directorates_general_statistics,ORG,"the Directorates General Statistics,",,
person:economics,PERSON,Economics,,
person:christian_thimann,PERSON,Christian Thimann,,
date:between_55,DATE,between 55,,
loc:judson,GPE,Judson,,
person:seitz,PERSON,Seitz,,
date:doyle_2000,DATE,"Doyle, 2000",,
org:the_oesterreichische_nationalbank_stix,ORG,the Oesterreichische Nationalbank (Stix,,
date:summer_season,DATE,summer season,,
loc:bosnia,GPE,Bosnia,,
org:sinn_and_westermann,ORG,Sinn and Westermann,,
person:de_boissieu,PERSON,de Boissieu,,
topic:east_lecture,Topic,East Lecture,,
topic:professor_tommaso_padoa_schioppa,Topic,Professor Tommaso Padoa-Schioppa,,
topic:ecb_8th_dubrovnik_economic_conference,Topic,ECB 8th Dubrovnik Economic Conference,,
doc:2602,Document,The euro as a catalyst for integration and competition in EMU,The euro as a catalyst for integration and competition in EMU,2002-06-13
speech:2602,Speech,The euro as a catalyst for integration and competition in EMU,The euro as a catalyst for integration and competition in EMU,2002-06-13
date:2002_06_13,Date,2002-06-13,,
org:the_30th_economics_conference_competition_of_regions_and_integration,ORG,"the 30th Economics Conference ""Competition of Regions and Integration",,
date:13_june_2002,DATE,13 June 2002,,
org:the_school_of_law_and_political_science,ORG,the School of Law and Political Science,,
date:the_age_of_22,DATE,the age of 22,,
org:austrian_school_of_economics,ORG,Austrian School of Economics,,
date:the_first_summer_holiday_season,DATE,the first summer holiday season,,
org:the_barcelona_summit,ORG,the Barcelona Summit,,
org:the_lisbon_summit,ORG,the Lisbon Summit,,
org:a_committee_of_wise_men,ORG,a Committee of Wise Men,,
org:the_lamfalussy_group,ORG,the Lamfalussy Group,,
org:intra_european_exchange,ORG,intra-European exchange,,
topic:catalyst,Topic,catalyst,,
doc:2603,Document,Exchange rate policies in the accession process,Exchange rate policies in the accession process,2002-06-11
speech:2603,Speech,Exchange rate policies in the accession process,Exchange rate policies in the accession process,2002-06-11
date:2002_06_11,Date,2002-06-11,,
org:the_currency_board,ORG,the Currency Board,,
date:11_june_2002,DATE,11 June 2002,,
org:the_bank_of_estonia,ORG,the Bank of Estonia,,
topic:exchange_rate_policies,Topic,Exchange rate policies,,
topic:accession_process,Topic,accession process,,
doc:2604,Document,ECB Watchers conference:  monetary policy and the role of the price stability definition,ECB Watchers conference:  monetary policy and the role of the price stability definition,2002-06-10
speech:2604,Speech,ECB Watchers conference:  monetary policy and the role of the price stability definition,ECB Watchers conference:  monetary policy and the role of the price stability definition,2002-06-10
date:2002_06_10,Date,2002-06-10,,
date:10_june_2002,DATE,10 June 2002,,
person:paolo_baffi,PERSON,Paolo Baffi,,
org:giavazzi_and_favero,ORG,Giavazzi and Favero,,
org:ceprecb_workshop_on_measurement_issues,ORG,CEPR/ECB Workshop on Measurement Issues,,
org:the_ecb_council,ORG,the ECB Council,,
date:almost_3_12_years,DATE,almost 3 ½ years,,
loc:arnott,GPE,Arnott,,
org:public_economics,ORG,Public Economics,,
org:first_ecb_central,ORG,First ECB Central,,
topic:ecb_watchers_conference,Topic,ECB Watchers conference,,
topic:price_stability_definition_panel_speech,Topic,price stability definition Panel speech,,
doc:2605,Document,The role of the euro in global capital markets,The role of the euro in global capital markets,2002-05-30
speech:2605,Speech,The role of the euro in global capital markets,The role of the euro in global capital markets,2002-05-30
date:2002_05_30,Date,2002-05-30,,
org:european_financial_markets_convention_2002,ORG,European Financial Markets Convention 2002,,
org:flanders_european_conference_centre,ORG,Flanders European Conference Centre,,
date:30_may_2002,DATE,30 May 2002,,
org:the_federation_of_european_securities_exchanges,ORG,the Federation of European Securities Exchanges,,
date:november_30_2001,DATE,"November 30, 2001",,
date:the_nineteenth_and,DATE,the nineteenth and,,
date:early_twentieth_centuries,DATE,early twentieth centuries,,
date:between_1998_and_2001,DATE,between 1998 and 2001,,
topic:global_capital_markets,Topic,global capital markets,,
topic:ms_sirkka_hamalainen,Topic,Ms Sirkka Hämäläinen,,
doc:2606,Document,Monetary integration in Europe:  some past and present experiences,Monetary integration in Europe:  some past and present experiences,2002-05-24
speech:2606,Speech,Monetary integration in Europe:  some past and present experiences,Monetary integration in Europe:  some past and present experiences,2002-05-24
date:2002_05_24,Date,2002-05-24,,
date:24_may_2002,DATE,24 May 2002,,
date:may_1950,DATE,May 1950,,
person:leurope,PERSON,L'Europe,,
date:1972_78,DATE,1972-78,,
org:the_executive_commission,ORG,the Executive Commission,,
date:march_1995,DATE,March 1995,,
person:palos_de_ciego,PERSON,palos de ciego,,
topic:monetary_integration,Topic,Monetary integration,,
topic:some_past_and_present_experiences,Topic,some past and present experiences,,
doc:2607,Document,"Testimony before  the Committee on Economic and Monetary Affairs  of the European Parliamentwith the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union","Testimony before  the Committee on Economic and Monetary Affairs  of the European Parliamentwith the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union",2002-05-21
speech:2607,Speech,"Testimony before  the Committee on Economic and Monetary Affairs  of the European Parliamentwith the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union","Testimony before  the Committee on Economic and Monetary Affairs  of the European Parliamentwith the President of the European Central Bank, in accordance with Article 113(3) of the Treaty on European Union",2002-05-21
date:2002_05_21,Date,2002-05-21,,
date:21_may_2002,DATE,21 May 2002,,
date:23_january_2002,DATE,23 January 2002,,
person:mrs_kauppi,PERSON,Mrs Kauppi,,
person:goebbels,PERSON,Goebbels,,
org:pes,ORG,PES,,
person:oneill,PERSON,O'Neill,,
date:about_5_years,DATE,about 5 years,,
person:huhne,PERSON,Huhne,,
org:eldr,ORG,ELDR,,
person:papapademos,PERSON,Papapademos,,
org:the_governing_council_on_the,ORG,the Governing Council on the,,
date:bad_years,DATE,bad years,,
date:3_12_years,DATE,3 1/2 years,,
person:lipietz,PERSON,Lipietz,,
org:the_mr_noyers,ORG,the Mr Noyer's,,
date:the_entire_past_year,DATE,the entire past year,,
org:duisenberg_monetary,ORG,Duisenberg Monetary,,
org:f,ORG,F,,
person:blokland,PERSON,Blokland,,
org:edd,ORG,EDD,,
person:norbert_walter,PERSON,Norbert Walter,,
person:mrs_randzio_plath,PERSON,Mrs Randzio-Plath,,
org:the_finance_ministers,ORG,the Finance Ministers,,
date:the_1_january,DATE,the 1 January,,
person:della_vedova,PERSON,Della Vedova,,
person:karas,PERSON,Karas,,
org:banking_supervisory_committee,ORG,Banking Supervisory Committee,,
org:the_ministers_of_finance,ORG,the Ministers of Finance,,
org:the_european_system_of_central,ORG,the European System of Central,,
date:maybe_years_later,DATE,maybe years later,,
date:close_to_fifteen_years,DATE,close to fifteen years,,
person:mrs_riis_jrgensen,PERSON,Mrs Riis-Jørgensen,,
person:dk,PERSON,DK,,
person:purvis,PERSON,Purvis,,
person:duisenberg_verbally,PERSON,Duisenberg Verbally,,
date:the_period_1988,DATE,the period 1988,,
org:coverning_council,ORG,Coverning Council,,
date:almost_20_years_15_years,DATE,almost 20 years - 15 years,,
date:about_10_later_12,DATE,"about 10, later 12",,
loc:republic_of_yugoslavia,GPE,Republic of Yugoslavia,,
person:herzog,PERSON,Herzog,,
date:close_2004,DATE,close - 2004,,
person:andria,PERSON,Andria,,
person:mr_herzog,PERSON,Mr Herzog,,
person:mrs_peijs,PERSON,Mrs Peijs,,
org:the_new_york_stock_exchange,ORG,The New York Stock Exchange,,
doc:2608,Document,Self vs. public discipline in the financial field,Self vs. public discipline in the financial field,2002-05-20
speech:2608,Speech,Self vs. public discipline in the financial field,Self vs. public discipline in the financial field,2002-05-20
date:2002_05_20,Date,2002-05-20,,
org:the_european_central_bank_table,ORG,the European Central Bank TABLE,,
person:v_role,PERSON,V. Role,,
person:conceptual_map_4,PERSON,CONCEPTUAL MAP 4,,
date:the_end_of_the_nineteenth_century,DATE,the end of the nineteenth century,,
person:so_,PERSON,So-,,
org:the_national_association_of_securities_dealers,ORG,the National Association of Securities Dealers,,
org:the_investment_service,ORG,the Investment Service,,
org:accounting_principles,ORG,Accounting Principles,,
person:law_directives,PERSON,Law Directives,,
person:luigi_spaventa,PERSON,Luigi Spaventa,,
org:the_international_securities_market_association,ORG,the International Securities Market Association,,
org:daimler_chrysler,ORG,Daimler-Chrysler,,
person:saxon,PERSON,Saxon,,
person:andrew_large,PERSON,Andrew Large,,
org:prudential_controls,ORG,prudential controls,,
org:fsab,ORG,FSAB,,
org:capital_accord,ORG,Capital Accord,,
org:the_fair_value_accounting,ORG,the Fair Value Accounting,,
date:1011_1027,DATE,1011-1027,,
loc:briault,GPE,Briault,,
person:brunsson,PERSON,Brunsson,,
person:jacobsson_b,PERSON,Jacobsson B.,,
person:danielson,PERSON,Danielson,,
loc:keating,GPE,Keating,,
loc:muennich,GPE,Muennich,,
loc:hy,GPE,H.Y.,,
date:june_2001,DATE,June 2001,,
org:eatwell,ORG,Eatwell,,
org:the_new_press,ORG,The New Press,,
person:formulas,PERSON,Formulas,,
org:the_future_of_regulatory_capital,ORG,the Future of Regulatory Capital,,
date:33_64,DATE,33-64,,
person:vulpes,PERSON,Vulpes,,
person:m_l,PERSON,M. L.,,
org:karacadag,ORG,Karacadag,,
person:m_w_taylor,PERSON,M. W. Taylor,,
org:the_new_capital_adequacy_framework_institutional_constraints,ORG,The New Capital Adequacy Framework: Institutional Constraints,,
loc:laffont,GPE,Laffont,,
org:society_of_merchants,ORG,Society of Merchants,,
person:stigler,PERSON,Stigler,,
person:g_j_ed,PERSON,G. J. (ed.,,
loc:spaventa,GPE,Spaventa,,
date:l_2002,DATE,L. 2002,,
topic:public_discipline,Topic,public discipline,,
topic:financial_field,Topic,financial field,,
topic:european_central_bank_self,Topic,European Central Bank Self,,
doc:2609,Document,Challenges to the ECB's monetary policy,Challenges to the ECB's monetary policy,2002-05-16
speech:2609,Speech,Challenges to the ECB's monetary policy,Challenges to the ECB's monetary policy,2002-05-16
date:2002_05_16,Date,2002-05-16,,
org:the_governing_council_of_the_ecb_frankfurt,ORG,the Governing Council of the ECB Frankfurt,,
date:16_may_2002,DATE,16 May 2002,,
person:karl_otto_andrew,PERSON,"Karl-Otto, Andrew",,
date:sixty_days,DATE,sixty days,,
date:between_may_and_november_2001,DATE,Between May and November 2001,,
doc:2610,Document,International Charlemagne Prize of Aachen for 2002,International Charlemagne Prize of Aachen for 2002,2002-05-09
speech:2610,Speech,International Charlemagne Prize of Aachen for 2002,International Charlemagne Prize of Aachen for 2002,2002-05-09
date:2002_05_09,Date,2002-05-09,,
org:international_charlemagne_prize_of_aachen_for,ORG,International Charlemagne Prize of Aachen for,,
org:the_charlemagne_prize_association,ORG,the Charlemagne Prize Association,,
person:francois_mitterand,PERSON,François Mitterand,,
org:count_coudenhove_kalergi,ORG,Count Coudenhove-Kalergi,,
date:52_years_ago,DATE,52 years ago,,
person:elle,PERSON,Elle,,
org:dabord_une,ORG,d'abord une,,
person:thomas_more,PERSON,Thomas More,,
date:five_hundred_years_ago,DATE,five hundred years ago,,
date:another_this_year,DATE,another this year,,
date:640_years_later,DATE,640 years later,,
date:some_50_years_ago,DATE,Some 50 years ago,,
topic:international_charlemagne_prize,Topic,International Charlemagne Prize,,
topic:2002_acceptance_speech,Topic,2002 Acceptance speech,,
topic:first_time,Topic,first time,,
doc:2611,Document,What are the political consequences of the euro?,What are the political consequences of the euro?,2002-05-08
speech:2611,Speech,What are the political consequences of the euro?,What are the political consequences of the euro?,2002-05-08
date:2002_05_08,Date,2002-05-08,,
date:8_may_2002,DATE,8 May 2002,,
date:this_later,DATE,this later,,
topic:political_consequences,Topic,political consequences,,
doc:2612,Document,Consolidation in the European securities infrastructure - what is needed?,Consolidation in the European securities infrastructure - what is needed?,2002-04-30
speech:2612,Speech,Consolidation in the European securities infrastructure - what is needed?,Consolidation in the European securities infrastructure - what is needed?,2002-04-30
date:2002_04_30,Date,2002-04-30,,
date:30_april_2002_consolidation,DATE,30 April 2002 Consolidation,,
date:30_april_2002,DATE,30 April 2002,,
person:euronext,PERSON,Euronext,,
person:euroclear,PERSON,Euroclear,,
org:the_london_stock_exchange,ORG,the London Stock Exchange,,
org:the_rapport_perouse,ORG,"the ""Rapport Perouse",,
org:the_international_central_securities_depositories,ORG,the International Central Securities Depositories,,
topic:european_securities_infrastructure,Topic,European securities infrastructure,,
topic:sirkka_hamalainen,Topic,Sirkka Hämäläinen,,
doc:2613,Document,"Competition, co-operation, public action: Three necessary drivers for European financial integration","Competition, co-operation, public action: Three necessary drivers for European financial integration",2002-04-29
speech:2613,Speech,"Competition, co-operation, public action: Three necessary drivers for European financial integration","Competition, co-operation, public action: Three necessary drivers for European financial integration",2002-04-29
date:2002_04_29,Date,2002-04-29,,
date:29_april_2002_competition,DATE,29 April 2002 Competition,,
date:29_april_2002,DATE,29 April 2002,,
person:andrew_roses,PERSON,Andrew Rose's,,
date:the_coming_two_or_three_years,DATE,the coming two or three years,,
topic:public_action,Topic,public action,,
topic:three_necessary_drivers,Topic,Three necessary drivers,,
topic:european_financial_integration_tommaso_padoa_schioppa,Topic,European financial integration Tommaso Padoa-Schioppa,,
topic:launching_workshop,Topic,launching workshop,,
doc:2614,Document,Monetary policy in an environment of global financial markets,Monetary policy in an environment of global financial markets,2002-04-29
speech:2614,Speech,Monetary policy in an environment of global financial markets,Monetary policy in an environment of global financial markets,2002-04-29
